,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
1945,39,1,2,0,0,0,1,1,0,13,8,1975,5,-1,0,3,yes
2965,38,4,1,3,0,3576,0,0,0,25,9,349,2,183,1,2,yes
5469,50,9,1,2,0,3117,0,0,0,20,9,44,2,164,1,0,no
4508,23,7,2,1,0,279,1,0,0,18,8,843,1,370,1,0,yes
4057,42,4,1,3,0,1519,0,0,0,19,10,230,1,92,1,2,yes
73,41,1,1,0,0,2453,1,0,2,15,8,1052,1,-1,0,3,yes
6003,26,9,1,2,0,8,1,1,2,13,8,262,2,-1,0,3,no
6813,26,0,2,1,0,712,1,0,2,6,8,232,1,-1,0,3,no
716,47,7,1,1,0,405,0,1,0,8,1,994,2,-1,0,3,yes
6746,41,9,1,1,0,10438,1,0,1,15,5,141,4,-1,0,3,no
9650,38,9,1,1,0,20,0,0,0,2,3,147,1,-1,0,3,no
7608,28,9,2,1,0,2034,1,0,2,21,8,196,1,-1,0,3,no
4795,74,5,0,1,0,4079,0,0,0,19,10,343,3,-1,0,3,yes
10826,24,8,2,1,0,493,1,0,0,13,8,85,4,358,1,1,no
8181,31,9,1,1,0,477,0,0,0,30,0,146,1,-1,0,3,no
1874,34,7,2,1,0,-701,1,0,0,11,8,610,2,-1,0,3,yes
6779,27,0,2,2,0,689,0,0,0,26,4,98,1,307,1,0,no
9668,27,4,2,2,0,6791,0,0,1,22,7,174,2,229,28,2,no
208,30,1,2,1,0,953,1,0,2,2,6,747,2,-1,0,3,yes
4838,71,9,1,1,0,3020,0,0,1,30,5,304,1,270,3,0,yes
4747,32,9,1,2,0,2688,0,0,0,14,10,216,1,57,1,0,yes
4626,46,3,1,0,0,3512,0,0,0,30,10,175,1,197,1,0,yes
481,35,4,1,2,0,36,0,1,0,16,5,1656,5,-1,0,3,yes
8507,37,0,2,1,0,796,1,0,1,29,4,143,3,-1,0,3,no
6139,46,0,0,1,0,875,1,1,0,11,8,269,3,353,2,0,no
5256,67,4,1,2,0,405,0,0,0,10,9,344,2,95,2,2,yes
8280,34,0,2,1,0,6979,1,0,0,15,8,14,5,-1,0,3,no
194,26,4,2,2,0,1004,1,0,2,30,8,228,2,-1,0,3,yes
7851,23,1,2,1,0,0,1,0,0,8,8,6,5,350,2,0,no
1492,51,10,1,2,0,1801,0,0,0,16,0,838,3,-1,0,3,yes
7752,56,4,0,2,0,310,0,0,2,20,6,75,4,-1,0,3,no
3013,72,5,1,0,0,3856,0,0,0,10,2,582,4,115,1,1,yes
5778,49,1,1,0,0,23,1,0,2,23,8,247,1,-1,0,3,no
1581,63,5,1,3,0,2193,0,0,1,21,0,1348,4,-1,0,3,yes
9517,31,4,2,2,0,15,0,0,0,11,1,119,2,-1,0,3,no
2804,68,5,2,2,0,2144,0,0,0,22,10,277,1,184,2,2,yes
5382,46,9,1,1,0,190,1,0,0,12,1,370,2,-1,0,3,no
1835,50,7,1,0,0,5024,1,1,0,7,8,661,1,267,11,1,yes
677,55,9,1,2,0,169,0,1,0,5,1,618,2,-1,0,3,yes
10510,37,4,1,2,0,5432,1,1,2,20,8,774,1,-1,0,3,no
199,27,1,1,0,0,416,1,0,2,30,8,1193,2,-1,0,3,yes
2588,48,3,1,2,0,5473,0,0,0,24,1,232,2,-1,0,3,yes
9672,34,3,2,0,0,443,0,0,0,30,4,10,1,2,1,1,no
4365,39,1,0,0,0,1317,1,0,0,20,9,543,1,170,4,1,yes
3939,36,4,1,2,0,2161,0,0,0,8,11,708,2,183,5,2,yes
869,33,4,2,2,0,7084,0,0,0,27,1,512,8,-1,0,3,yes
9479,40,7,1,1,0,1293,1,0,0,13,0,128,3,-1,0,3,no
4077,31,0,2,1,0,410,0,0,0,25,10,182,1,185,1,2,yes
9739,43,1,1,0,0,18,1,0,0,14,8,131,2,370,3,1,no
8668,44,4,1,2,0,284,1,1,0,10,5,109,5,-1,0,3,no
423,30,7,1,1,0,5,0,1,0,10,5,829,5,-1,0,3,yes
5364,59,7,1,1,0,307,1,1,2,6,8,250,7,-1,0,3,no
11079,60,5,1,2,0,0,0,0,0,25,1,101,3,-1,0,3,no
3838,37,4,1,2,0,2283,0,0,0,6,1,303,2,92,4,2,yes
5754,49,4,1,2,0,342,0,0,0,30,4,433,2,228,1,0,no
7953,56,5,1,1,0,488,0,0,1,6,3,146,4,-1,0,3,no
2570,27,9,2,2,0,11862,0,0,0,20,1,217,1,87,6,0,yes
1448,32,1,1,1,0,759,1,0,0,9,0,317,5,-1,0,3,yes
2205,53,0,1,1,0,109,0,0,1,2,6,270,1,-1,0,3,yes
8698,47,10,1,0,0,2946,0,0,2,5,6,60,1,-1,0,3,no
9979,29,1,1,0,0,258,1,0,2,26,8,130,1,-1,0,3,no
6791,37,9,2,1,0,228,1,0,0,20,1,1740,2,-1,0,3,no
8581,46,1,0,1,0,709,1,0,0,18,5,100,4,-1,0,3,no
10373,28,1,1,1,0,4287,0,0,0,30,0,171,1,-1,0,3,no
10082,38,4,1,2,0,1101,1,0,1,9,9,43,1,-1,0,3,no
97,41,9,1,1,0,501,1,0,2,19,8,579,5,-1,0,3,yes
2524,49,4,1,2,0,1,0,0,1,13,1,640,2,101,4,2,yes
4716,39,4,1,1,0,2981,0,0,0,26,7,200,1,-1,0,3,yes
5497,35,9,1,1,0,0,1,1,0,17,9,199,1,-1,0,3,no
7329,58,5,1,1,0,-324,1,0,0,7,8,229,2,-1,0,3,no
11,30,1,1,1,0,309,1,0,2,7,8,1574,2,-1,0,3,yes
177,36,4,2,2,0,7606,1,0,2,30,8,917,1,-1,0,3,yes
1595,45,4,1,2,0,212,0,0,0,21,0,65,2,-1,0,3,yes
6678,30,9,1,1,0,743,0,0,0,29,4,142,2,-1,0,3,no
9843,34,1,0,1,0,1780,1,0,2,2,6,187,9,-1,0,3,no
480,27,8,1,1,0,119,1,0,0,16,5,781,2,-1,0,3,yes
1934,34,4,2,2,0,76,1,0,0,13,8,747,2,371,3,0,yes
4269,24,7,2,1,0,414,1,0,0,18,8,493,1,370,1,1,yes
8060,25,8,2,1,0,1139,1,0,2,15,8,22,3,-1,0,3,no
4068,77,5,1,1,0,820,0,0,1,21,10,330,2,181,4,2,yes
9827,38,7,1,1,0,-349,1,0,0,20,0,111,2,328,5,0,no
10398,29,4,2,2,0,502,0,0,0,12,0,366,2,199,3,1,no
7645,30,9,2,2,0,3086,1,0,0,7,8,84,3,168,1,0,no
6350,32,7,1,1,0,15,1,0,0,15,8,391,1,-1,0,3,no
8050,34,9,2,2,0,2671,0,0,0,19,1,119,9,-1,0,3,no
7261,36,8,2,3,0,172,0,0,2,12,6,81,1,-1,0,3,no
8369,34,9,1,2,0,2069,0,0,0,20,1,328,2,-1,0,3,no
8000,39,0,2,1,0,14,1,1,2,13,8,19,9,-1,0,3,no
6671,32,7,1,1,0,207,1,0,2,23,8,360,1,-1,0,3,no
2163,55,0,1,1,0,602,0,0,0,1,6,324,3,90,2,2,yes
4332,31,7,1,1,0,447,0,0,0,4,6,327,3,77,3,2,yes
7426,41,0,1,1,0,0,0,0,2,20,6,89,1,-1,0,3,no
9046,57,5,1,2,0,11254,0,0,0,30,5,229,2,-1,0,3,no
6424,38,1,1,0,0,467,1,0,2,16,8,379,1,-1,0,3,no
850,57,5,1,0,0,3518,1,0,0,25,1,626,3,-1,0,3,yes
9724,29,9,0,1,0,328,1,1,0,4,3,25,1,-1,0,3,no
2023,39,2,1,2,1,-172,1,0,0,15,8,562,2,-1,0,3,yes
9745,30,1,2,1,0,132,1,0,2,16,8,329,1,-1,0,3,no
8626,30,4,1,2,0,134,1,0,2,19,8,70,1,-1,0,3,no
3912,75,5,1,0,0,1413,0,0,0,1,11,532,2,188,2,2,yes
6321,59,5,1,1,0,1887,0,0,0,28,1,88,8,-1,0,3,no
11080,25,7,2,1,0,199,0,0,0,16,1,111,2,95,3,1,no
5931,27,2,1,1,0,97,1,1,0,18,8,13,3,-1,0,3,no
6324,59,4,2,2,0,7668,0,0,0,5,1,124,1,-1,0,3,no
3051,23,7,2,1,0,870,0,0,0,29,2,296,1,176,4,2,yes
2249,50,4,0,2,0,810,0,0,0,4,6,510,3,-1,0,3,yes
4637,33,1,1,1,0,-267,1,0,0,20,0,1030,3,-1,0,3,yes
7812,34,6,2,2,0,1943,1,0,0,16,0,478,2,-1,0,3,no
5508,28,4,2,2,0,203,0,0,0,29,4,145,2,-1,0,3,no
6392,59,5,1,1,0,2291,0,1,0,14,5,127,3,-1,0,3,no
6726,48,0,1,1,0,112,0,0,0,18,1,139,5,-1,0,3,no
5515,35,2,1,1,0,2971,0,0,0,21,9,112,2,-1,0,3,no
11011,25,9,2,1,0,173,1,0,0,15,8,186,2,-1,0,3,no
529,34,7,2,1,0,-30,0,0,0,21,5,1360,3,-1,0,3,yes
1225,35,9,2,1,0,1693,1,0,0,10,3,515,1,-1,0,3,yes
2247,32,1,1,1,0,889,1,0,0,3,6,1076,2,85,3,1,yes
8968,37,0,1,1,0,96,0,0,0,5,3,102,1,182,3,2,no
3492,29,8,2,3,0,2929,0,0,0,5,8,232,1,89,4,1,yes
5809,51,9,1,2,0,0,0,0,1,17,9,81,1,-1,0,3,no
601,27,9,2,1,0,3933,0,0,0,28,5,837,3,-1,0,3,yes
2853,30,4,2,2,0,697,0,0,0,29,10,215,3,80,5,2,yes
9899,32,0,0,1,0,-273,1,0,0,5,8,64,1,-1,0,3,no
4075,30,4,2,2,0,985,1,0,0,25,10,304,1,94,2,2,yes
5727,36,9,1,0,0,3350,1,0,0,16,0,86,1,269,3,1,no
5289,57,5,2,0,0,604,0,0,0,19,9,187,1,-1,0,3,no
5713,37,7,0,1,0,239,1,0,2,23,8,140,2,-1,0,3,no
1482,33,0,1,1,0,855,0,0,0,15,0,110,1,-1,0,3,yes
7770,31,1,1,1,0,30,1,0,2,11,6,172,14,-1,0,3,no
7463,39,4,1,1,0,1585,1,0,0,30,4,82,2,-1,0,3,no
288,39,6,1,2,0,2630,0,0,2,12,6,651,5,-1,0,3,yes
7505,36,7,2,1,0,9713,1,0,2,27,8,72,3,-1,0,3,no
7540,51,4,1,3,0,1708,0,0,1,29,4,92,3,-1,0,3,no
7986,53,1,1,0,0,4641,0,0,2,16,6,356,2,-1,0,3,no
10865,51,7,1,1,0,7,1,0,0,31,5,8,30,-1,0,3,no
5011,50,0,1,1,0,4855,0,0,0,5,1,720,2,-1,0,3,yes
10234,53,0,2,0,0,0,1,0,0,7,8,176,1,322,5,1,no
5086,39,4,2,2,0,5047,0,0,0,29,0,218,4,-1,0,3,yes
8832,27,8,2,2,0,4869,1,0,0,15,8,258,2,343,4,1,no
8457,77,5,1,0,0,1385,0,0,1,8,11,160,4,-1,0,3,no
5167,57,4,1,2,0,1227,0,0,0,5,6,232,1,-1,0,3,yes
7182,30,9,1,1,0,4,1,0,0,8,8,17,5,-1,0,3,no
2341,61,4,1,2,0,997,0,0,0,22,6,269,1,104,1,2,yes
6195,32,7,2,1,0,659,1,0,0,20,0,12,6,-1,0,3,no
6901,34,9,2,2,0,2658,1,0,0,31,7,265,1,230,2,0,no
4257,33,4,2,2,0,816,1,0,0,11,10,383,2,503,2,0,yes
2372,26,6,2,2,0,2857,0,0,0,3,5,446,1,-1,0,3,yes
5829,28,4,2,2,0,278,0,1,0,29,4,194,1,-1,0,3,no
7824,32,9,2,1,0,483,1,1,0,18,8,35,6,-1,0,3,no
6617,34,0,2,1,0,88,1,0,2,27,8,169,2,-1,0,3,no
10084,41,1,1,0,0,0,1,1,2,6,8,238,1,-1,0,3,no
3376,47,4,1,2,0,288,0,0,0,31,7,193,1,181,1,2,yes
6451,52,1,1,2,0,297,1,0,0,18,9,62,2,195,1,0,no
1795,37,4,1,2,0,658,1,0,0,5,8,838,1,-1,0,3,yes
1821,35,4,1,2,0,991,1,0,0,6,8,1489,3,-1,0,3,yes
6810,34,0,2,1,0,1880,1,0,2,23,8,297,1,-1,0,3,no
1964,35,1,2,1,0,4963,1,0,0,14,8,456,1,300,1,0,yes
8414,38,7,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3,no
7978,42,3,1,3,0,302,1,0,0,11,5,342,2,-1,0,3,no
8774,33,0,1,2,0,205,0,0,2,1,5,156,2,-1,0,3,no
2811,76,5,1,2,0,2991,0,0,0,22,10,344,1,183,1,2,yes
10758,34,4,2,2,0,431,0,0,0,16,5,401,1,-1,0,3,no
5932,47,1,1,0,0,2,1,1,0,20,9,661,4,190,1,0,no
4939,24,9,2,1,0,598,0,0,0,12,8,762,1,182,2,2,yes
2309,25,7,2,2,0,12,0,0,0,12,6,126,6,-1,0,3,yes
2421,68,5,1,1,0,19317,1,0,0,4,1,249,1,-1,0,3,yes
500,32,7,0,1,0,454,1,0,0,18,5,978,1,-1,0,3,yes
4362,47,4,1,2,0,600,0,0,0,19,1,290,15,-1,0,3,yes
7708,38,6,1,1,0,138,0,0,2,9,8,182,3,-1,0,3,no
4590,53,0,2,1,0,2892,0,0,0,9,0,527,3,-1,0,3,yes
10013,42,4,1,1,0,580,0,0,0,22,1,67,2,-1,0,3,no
5482,33,7,2,1,0,192,0,0,0,24,5,255,1,-1,0,3,no
1126,29,0,2,1,0,1027,1,0,0,2,3,177,1,-1,0,3,yes
5676,39,1,1,0,0,-176,0,0,0,9,5,176,1,-1,0,3,no
6999,28,1,2,1,0,1106,1,0,0,17,0,73,2,-1,0,3,no
7325,42,7,1,1,0,108,1,1,0,13,8,225,2,365,7,0,no
3033,68,5,1,1,0,1443,0,0,1,21,2,2062,2,257,1,2,yes
8569,53,7,1,0,0,8918,1,0,1,23,5,173,2,-1,0,3,no
2042,40,1,1,0,0,1841,1,0,0,15,8,880,4,-1,0,3,yes
1487,76,3,0,0,0,1411,0,0,1,15,0,170,3,-1,0,3,yes
5384,56,4,1,2,0,563,1,0,0,6,8,100,2,168,1,0,no
8700,55,10,1,0,0,1212,0,0,0,31,1,241,1,92,1,0,no
2935,18,8,2,0,0,608,0,0,0,13,9,210,1,93,1,2,yes
4671,54,4,1,2,0,1303,0,0,0,3,3,1635,1,-1,0,3,yes
1599,38,9,1,1,0,0,1,0,0,22,0,315,1,-1,0,3,yes
7739,35,2,2,2,0,1800,1,0,2,5,6,53,1,-1,0,3,no
5779,35,4,2,2,0,2486,1,0,0,25,8,265,1,-1,0,3,no
11007,31,0,2,1,0,690,0,0,0,4,8,10,4,87,12,0,no
9719,42,7,1,1,0,115,1,1,0,17,0,161,1,149,2,0,no
9264,56,1,1,3,0,982,1,1,0,7,8,135,2,-1,0,3,no
2851,30,4,1,2,0,944,0,0,0,29,10,251,2,-1,0,3,yes
5243,29,1,2,2,0,455,0,0,1,27,8,214,2,36,1,2,yes
11129,39,2,1,2,0,350,1,0,0,24,5,230,2,-1,0,3,no
4485,44,6,0,2,0,1070,1,0,0,12,1,137,2,104,3,2,yes
10928,59,5,1,1,0,599,1,0,0,7,8,31,1,-1,0,3,no
10765,37,4,1,2,0,26,0,0,0,17,6,151,7,62,4,0,no
3079,48,10,1,1,0,817,0,0,0,14,4,517,1,282,4,2,yes
6115,37,9,2,1,0,6714,1,0,2,23,8,90,1,-1,0,3,no
8736,51,1,1,2,0,7816,1,0,2,12,8,76,2,-1,0,3,no
8862,31,1,1,0,0,68,1,0,2,8,8,226,1,-1,0,3,no
10638,42,4,2,2,0,1146,1,0,2,15,8,98,2,-1,0,3,no
8924,42,4,0,1,0,-272,0,0,0,8,5,186,1,-1,0,3,no
10090,57,5,1,1,0,485,0,0,0,2,3,79,2,187,2,0,no
5461,34,2,1,2,0,121,1,0,1,18,8,57,6,-1,0,3,no
951,53,5,1,2,0,2269,0,0,0,17,9,1091,2,150,1,2,yes
3642,37,9,1,2,0,122,0,0,0,25,6,266,2,318,3,1,yes
7397,51,0,0,1,0,520,0,1,0,10,5,157,1,-1,0,3,no
10599,56,1,1,0,0,2442,0,1,0,18,1,111,7,-1,0,3,no
10425,41,1,1,0,0,4,0,0,0,23,5,74,5,-1,0,3,no
141,34,4,1,2,0,2287,1,0,2,26,8,895,4,-1,0,3,yes
7038,36,2,2,1,0,296,0,0,0,18,9,67,2,111,2,0,no
8982,33,4,2,2,0,1150,1,0,1,12,8,109,2,-1,0,3,no
2316,52,2,1,1,0,1306,0,0,0,15,6,288,1,-1,0,3,yes
4578,40,4,1,2,0,3352,1,0,1,23,10,138,1,-1,0,3,yes
6339,49,9,0,1,0,2677,1,1,0,31,5,67,3,-1,0,3,no
5553,43,4,1,2,0,78,1,0,0,21,9,36,1,109,1,1,no
9944,40,1,1,1,0,273,1,0,2,19,6,1082,1,-1,0,3,no
10882,47,4,1,1,0,1144,0,1,0,29,4,324,1,-1,0,3,no
9390,26,1,2,1,0,658,0,1,1,23,5,34,4,-1,0,3,no
8830,30,6,2,2,0,48,0,0,0,27,8,144,2,187,1,0,no
7966,41,1,1,1,0,306,1,0,1,11,8,86,1,369,2,0,no
206,36,4,2,2,0,-78,1,0,2,2,6,1068,1,-1,0,3,yes
9345,31,7,1,1,0,1167,1,1,0,20,9,279,1,-1,0,3,no
2050,29,1,1,1,0,-493,1,0,0,18,8,536,2,334,4,0,yes
301,48,10,2,2,0,3229,0,0,2,16,6,1089,1,-1,0,3,yes
497,44,1,2,1,0,292,0,1,0,17,5,1153,4,-1,0,3,yes
1120,44,10,1,1,0,0,1,0,0,2,3,699,1,272,1,0,yes
3643,47,4,2,2,0,334,1,0,0,28,6,614,3,94,9,2,yes
708,57,9,1,2,0,6822,0,0,0,7,1,797,2,-1,0,3,yes
2165,48,4,1,2,0,1167,1,1,0,1,6,264,1,-1,0,3,yes
10981,32,0,1,1,0,3540,1,0,0,18,8,213,1,178,1,0,no
462,27,2,1,2,0,139,0,0,0,15,5,448,5,-1,0,3,yes
5740,38,2,1,1,0,-272,0,1,2,17,6,143,2,-1,0,3,no
10192,28,7,2,1,0,168,1,0,0,7,8,128,1,-1,0,3,no
5622,31,1,1,0,0,55,1,1,0,17,0,340,2,-1,0,3,no
9634,33,1,1,1,0,0,1,1,0,28,5,83,12,-1,0,3,no
9524,35,7,1,1,0,0,0,0,2,9,6,115,4,-1,0,3,no
10387,41,1,1,1,0,429,1,0,2,13,8,244,1,-1,0,3,no
9924,44,4,1,3,0,21,0,0,0,24,1,323,2,-1,0,3,no
8543,38,6,2,1,0,592,0,0,0,6,8,275,1,-1,0,3,no
3359,29,6,2,2,0,655,0,0,0,23,7,273,1,-1,0,3,yes
9070,34,9,1,1,0,883,0,0,0,14,1,163,3,-1,0,3,no
4779,38,1,2,2,0,2885,1,0,2,20,6,1422,10,-1,0,3,yes
4735,37,9,2,2,0,0,1,0,0,23,5,366,6,-1,0,3,yes
5878,32,3,1,0,0,1349,1,0,0,7,1,132,2,-1,0,3,no
1241,53,4,0,2,0,2152,0,0,0,13,3,75,3,-1,0,3,yes
2543,82,5,1,1,0,276,0,0,1,17,1,199,1,-1,0,3,yes
9993,34,4,1,2,0,0,0,0,0,22,0,176,1,-1,0,3,no
3023,72,5,1,1,0,1533,0,0,0,16,2,546,2,-1,0,3,yes
11103,51,4,1,0,0,98,1,0,2,7,8,114,2,-1,0,3,no
9954,35,7,2,1,0,1742,1,0,0,31,5,39,2,-1,0,3,no
6643,25,1,1,1,0,758,1,0,2,28,8,504,3,-1,0,3,no
5200,53,4,1,1,0,2693,0,0,0,5,7,90,1,104,1,0,yes
8623,42,9,1,2,0,446,0,0,0,6,1,286,3,-1,0,3,no
10322,52,4,1,2,0,2428,1,0,0,21,9,294,1,116,3,0,no
3455,37,10,2,1,0,2722,0,0,1,27,0,426,2,179,3,1,yes
9110,50,9,1,1,0,778,0,0,0,23,5,16,1,-1,0,3,no
4112,53,4,1,2,0,583,0,0,0,17,9,226,1,184,4,2,yes
9295,55,4,1,2,0,42,1,0,1,11,8,386,2,-1,0,3,no
9486,31,1,1,1,0,812,1,0,0,23,11,245,1,-1,0,3,no
7384,37,10,1,1,0,459,0,0,0,20,9,109,4,-1,0,3,no
1200,37,9,2,2,0,6101,0,0,0,6,3,141,1,-1,0,3,yes
9010,57,0,1,1,0,2137,0,0,1,8,5,132,7,-1,0,3,no
9845,36,11,1,1,0,179,0,0,0,8,1,14,8,-1,0,3,no
4969,35,4,2,2,0,18111,0,0,0,14,1,172,4,-1,0,3,yes
3902,60,4,1,2,0,315,0,0,0,1,11,840,1,183,3,2,yes
1823,40,4,1,2,0,1598,1,1,0,6,8,1074,4,344,3,0,yes
5731,53,0,1,0,0,228,1,0,2,16,8,97,1,-1,0,3,no
9462,32,4,0,2,0,12,0,0,0,17,5,321,1,-1,0,3,no
468,36,4,1,2,0,673,1,0,0,16,5,689,1,-1,0,3,yes
5101,52,4,0,2,0,2104,0,0,0,3,6,210,2,-1,0,3,yes
7548,34,9,2,1,0,174,0,0,1,11,8,259,4,-1,0,3,no
7776,33,4,1,2,0,0,0,0,0,29,1,60,2,-1,0,3,no
3742,44,4,2,2,0,1090,0,0,0,19,5,204,4,532,2,1,yes
7891,53,4,1,0,0,13901,1,0,0,21,9,59,1,-1,0,3,no
1676,34,0,2,1,0,-32,0,1,0,30,0,246,2,-1,0,3,yes
8073,34,4,2,2,0,2555,1,0,0,26,8,129,2,-1,0,3,no
487,42,4,1,2,0,4,1,0,0,17,5,795,1,-1,0,3,yes
5691,38,7,1,1,0,173,1,0,2,20,8,130,2,-1,0,3,no
3034,31,9,1,2,0,3338,1,0,0,21,2,264,2,-1,0,3,yes
5898,43,6,1,2,0,3003,0,0,0,8,1,358,3,-1,0,3,no
5401,49,4,1,2,0,234,0,0,0,22,1,55,6,-1,0,3,no
8505,32,9,1,1,0,599,0,0,0,19,9,79,1,-1,0,3,no
704,40,9,0,1,0,0,0,0,0,7,1,674,2,-1,0,3,yes
10877,42,9,2,1,0,-321,0,0,0,28,4,230,2,-1,0,3,no
5378,54,4,0,2,0,129,1,0,2,30,8,132,1,-1,0,3,no
5908,48,4,0,2,0,174,0,0,0,6,1,290,2,-1,0,3,no
9522,50,9,1,1,0,103,1,0,0,3,3,109,4,267,6,0,no
10449,31,0,2,1,0,50,0,0,0,29,4,395,1,-1,0,3,no
4618,37,11,2,2,0,0,0,0,0,8,6,257,2,97,1,2,yes
10333,58,5,2,2,0,1411,1,0,0,13,8,425,2,-1,0,3,no
9548,27,9,2,1,0,16,0,0,2,19,8,193,1,-1,0,3,no
3245,38,4,2,2,0,455,1,0,0,19,3,255,2,555,6,2,yes
9456,54,4,2,1,0,602,0,0,0,30,5,101,2,-1,0,3,no
3417,59,9,1,1,0,1,0,0,0,15,0,159,2,378,3,0,yes
4203,34,9,1,1,0,0,1,0,0,5,1,231,2,2,3,2,yes
4081,26,4,2,2,0,222,0,0,0,26,10,318,1,120,3,2,yes
483,32,1,2,1,0,118,1,0,0,17,5,1275,1,-1,0,3,yes
2459,34,9,1,2,0,7050,0,0,0,7,1,130,1,-1,0,3,yes
10150,31,1,1,1,0,-720,1,1,2,15,8,112,2,-1,0,3,no
613,58,5,0,1,0,1080,1,0,0,29,5,1058,2,-1,0,3,yes
4914,23,1,1,1,0,272,0,0,0,14,1,100,2,-1,0,3,yes
4390,49,9,1,2,0,2611,0,0,0,20,0,194,2,-1,0,3,yes
10463,52,3,1,0,0,135,0,0,0,8,1,172,9,-1,0,3,no
3730,64,5,1,1,0,588,0,0,0,16,5,574,1,179,3,2,yes
1704,34,6,2,2,0,5462,0,0,0,30,0,430,1,-1,0,3,yes
8156,52,7,1,1,0,-336,0,1,2,12,6,111,8,-1,0,3,no
9007,30,0,2,1,0,585,0,1,0,2,3,7,6,-1,0,3,no
1536,41,6,1,1,0,323,1,0,0,17,0,949,2,254,6,1,yes
8478,47,0,2,2,0,0,0,0,0,29,4,137,1,-1,0,3,no
9357,58,5,1,0,0,1351,1,0,1,17,0,392,3,-1,0,3,no
8140,52,0,1,1,0,299,0,0,0,19,9,310,4,-1,0,3,no
4372,32,7,2,1,0,486,0,0,0,29,4,1181,1,-1,0,3,yes
2136,31,9,2,1,0,138,0,0,0,26,8,91,1,285,2,1,yes
2195,34,4,1,2,0,611,0,0,0,2,6,350,1,-1,0,3,yes
1217,28,9,2,2,0,4987,0,0,0,9,3,253,21,-1,0,3,yes
217,43,2,1,1,0,0,0,0,2,3,6,1025,7,-1,0,3,yes
2317,59,9,1,1,0,259,0,0,0,15,6,415,1,89,1,2,yes
794,49,7,1,1,0,1314,0,0,0,14,1,834,14,-1,0,3,yes
2250,35,7,1,1,0,52,1,0,0,4,6,328,2,94,4,2,yes
10888,44,1,1,1,0,879,1,0,0,3,0,383,1,-1,0,3,no
8386,32,9,1,2,0,15,0,0,0,14,8,226,1,346,1,0,no
2924,48,1,1,1,0,1230,1,0,0,12,9,169,1,196,2,2,yes
7577,45,1,1,1,0,28,0,1,0,4,3,215,1,222,1,1,no
3007,69,5,1,1,0,3588,1,0,0,10,2,429,1,-1,0,3,yes
5016,54,6,2,2,0,384,0,1,0,27,8,200,1,-1,0,3,yes
9631,56,4,1,2,0,412,0,0,1,20,9,179,6,-1,0,3,no
11002,25,7,1,1,0,10,1,0,0,7,8,51,1,294,1,0,no
7626,44,4,1,3,0,2982,0,0,2,16,6,55,2,-1,0,3,no
4244,25,7,2,3,0,2022,0,0,0,29,5,276,8,97,12,1,yes
10931,58,0,1,0,0,879,1,0,2,16,8,242,7,-1,0,3,no
84,50,0,0,1,0,363,1,0,2,16,8,1340,1,-1,0,3,yes
2492,75,5,1,0,0,2970,0,0,0,12,1,641,1,-1,0,3,yes
808,55,4,0,2,0,0,0,0,0,18,1,309,4,-1,0,3,yes
9415,36,6,1,2,0,4515,1,0,2,17,6,408,2,-1,0,3,no
10742,28,4,1,1,0,3,1,0,0,14,11,112,2,24,2,1,no
11032,46,3,1,0,0,312,1,1,0,25,5,137,7,-1,0,3,no
6224,46,6,1,1,0,567,0,0,0,18,5,142,10,-1,0,3,no
5983,53,9,0,1,0,751,1,0,2,16,8,343,4,-1,0,3,no
8758,36,4,1,2,0,-92,0,1,0,18,9,196,3,-1,0,3,no
3789,61,4,1,3,0,264,0,0,1,29,5,270,1,178,1,2,yes
5392,40,4,1,2,0,4381,0,0,1,29,5,126,2,-1,0,3,no
2004,28,0,2,1,0,154,1,0,0,15,8,536,1,364,1,1,yes
7171,66,5,1,1,0,780,0,0,0,12,3,388,4,-1,0,3,no
6509,35,9,1,1,0,0,0,0,0,14,5,125,2,-1,0,3,no
9492,37,9,1,1,0,1824,1,0,0,3,5,112,2,324,2,1,no
5527,65,5,0,1,0,744,0,0,0,5,5,182,1,-1,0,3,no
6327,38,1,0,1,0,2998,1,0,2,11,6,91,1,-1,0,3,no
6670,36,9,0,1,0,556,1,0,0,18,9,154,3,189,1,0,no
4644,60,5,1,1,0,8332,0,0,0,16,7,279,1,194,7,1,yes
10468,36,2,1,2,0,0,0,0,2,2,6,87,3,-1,0,3,no
781,53,7,1,1,0,6170,0,0,0,13,1,838,4,-1,0,3,yes
4492,46,0,1,1,0,368,0,0,0,20,1,293,1,90,4,1,yes
6249,77,5,2,0,0,300,0,0,0,9,11,511,1,-1,0,3,no
4276,48,4,1,1,0,2892,0,0,0,7,5,407,1,385,1,2,yes
3938,24,8,2,1,0,689,0,0,0,8,11,630,1,-1,0,3,yes
9335,49,7,1,3,0,463,1,0,1,15,5,541,2,-1,0,3,no
3544,30,9,2,1,0,3144,0,0,0,19,8,212,2,-1,0,3,yes
4999,42,7,1,2,0,4216,0,0,0,12,6,186,2,-1,0,3,yes
5592,33,4,2,2,0,312,0,0,0,11,1,271,1,369,3,0,no
2180,47,9,1,1,0,293,0,0,0,1,6,251,1,90,1,2,yes
6028,31,6,2,1,0,203,0,1,0,19,9,177,1,-1,0,3,no
2982,39,9,1,1,0,2983,0,0,0,3,2,472,1,-1,0,3,yes
